"","W1","Count"
"39544","teammanager",4
"39545","fortgang",4
"39546","tibeter",4
"39547","großprojekten",4
"39548","festschreiben",4
"39549","erinnernden",4
"39550","sicherheitssystem",4
"39551","gezahlte",4
"39552","kugler",4
"39553","entlastungsstraße",4
"39554","490",4
"39555","premierministers",4
"39556","überhitzung",4
"39557","bankaktien",4
"39558","spd-vorsitzende",4
"39559","anklageschrift",4
"39560","hilfspakete",4
"39561","tarifkommission",4
"39562","oletzky",4
"39563","meinungsforscher",4
"39564","verstaatlichten",4
"39565","vorgerückt",4
"39566","gewachsene",4
"39567","bezirksbürgermeisterin",4
"39568","angenommene",4
"39569","aftenposten",4
"39570","hsv-trainer",4
"39571","hannovers",4
"39572","persische",4
"39573","lyriker",4
"39574","zweihundert",4
"39575","nachschuss",4
"39576","boko",4
"39577","haram",4
"39578","distrikt",4
"39579","filmgeschichte",4
"39580","unattraktiv",4
"39581","angesiedelte",4
"39582","marktlage",4
"39583","blutprobe",4
"39584","griechenland-hilfen",4
"39585","veranschlagten",4
"39586","anberaumten",4
"39587","urteilten",4
"39588","kohlscheider",4
"39589","herbstmeister",4
"39590","itg",4
"39591","schwinden",4
"39592","constantini",4
"39593","antifaschistische",4
"39594","wellingholzhausen",4
"39595","technologieindex",4
"39596","santorum",4
"39597","funkelnde",4
"39598","bondscoach",4
"39599","vaart",4
"39600","us-weltraumbehörde",4
"39601","intimer",4
"39602","470",4
"39603","rosic",4
"39604","hanno",4
"39605","buntenbach",4
"39606","kabinettsumbildung",4
"39607","wiederaufarbeitungsanlage",4
"39608","irmgard",4
"39609","fachärzten",4
"39610","sachsenhausen",4
"39611","pionier",4
"39612","verbilligte",4
"39613","bevölkerungsgruppen",4
"39614","europameisterin",4
"39615","kerber",4
"39616","carvalho",4
"39617","gegentoren",4
"39618","gleichberechtigt",4
"39619","eu-binnenmarktkommissar",4
"39620","wechselkurse",4
"39621","darmkeim",4
"39622","tragfähig",4
"39623","tarifverträge",4
"39624","nachfolgen",4
"39625","atomreaktoren",4
"39626","20,8",4
"39627","ansiedeln",4
"39628","rheinland-pfälzische",4
"39629","strutz",4
"39630","parteibasis",4
"39631","widersprüchlichen",4
"39632","kotting-uhl",4
"39633","quartalsbericht",4
"39634","hinstellen",4
"39635","kursschwankungen",4
"39636","feldversuch",4
"39637","spielstarke",4
"39638","spielfreude",4
"39639","cisse",4
"39640","diekmann",4
"39641","rednerpult",4
"39642","bundesvereinigung",4
"39643","marktpreis",4
"39644","peripherieländern",4
"39645","balci",4
"39646","firth",4
"39647","ausgebrannte",4
"39648","exponaten",4
"39649","sitzposition",4
"39650","gvu",4
"39651","quecksilber",4
"39652","kernkraftwerken",4
"39653","brennelementesteuer",4
"39654","bürokauffrau",4
"39655","schüssen",4
"39656","betriebsräte",4
"39657","waffen-ss",4
"39658","demokratin",4
"39659","ringstorff",4
"39660","ferrer",4
"39661","auszuarbeiten",4
"39662","würth",4
"39663","städel",4
"39664","interpretierten",4
"39665","arbeitsmarktdaten",4
"39666","bundespolitiker",4
"39667","mobility",4
"39668","vermeidbar",4
"39669","drogenkrieg",4
"39670","aufsichtsratssitzung",4
"39671","bezirke",4
"39672","pragmatiker",4
"39673","schwächung",4
"39674","willie",4
"39675","herbe",4
"39676","warenhauskette",4
"39677","ortseingang",4
"39678","ortsteile",4
"39679","folgeschäden",4
"39680","schulzentrum",4
"39681","lückenhaft",4
"39682","zollen",4
"39683","kurioses",4
"39684","android-geräte",4
"39685","befristeten",4
"39686","spekulativer",4
"39687","einvernehmliche",4
"39688","einsturz",4
"39689","zückt",4
"39690","aixtron",4
"39691","1,39",4
"39692","aufgenommenen",4
"39693","55,5",4
"39694","zoff",4
"39695","hilfswerk",4
"39696","top-manager",4
"39697","sechsköpfige",4
"39698","erwerbslosen",4
"39699","rechtsanwälte",4
"39700","teuerungsrate",4
"39701","900.000",4
"39702","tarifstreit",4
"39703","nachholspiel",4
"39704","infizierte",4
"39705","präsidentschaftsbewerber",4
"39706","waalkes",4
"39707","erfordere",4
"39708","sisters",4
"39709","hirschen",4
"39710","bakterium",4
"39711","gemeinschaftsanleihen",4
"39712","entschädigungszahlungen",4
"39713","verzauberte",4
"39714","gewährleistung",4
"39715","zurückging",4
"39716","leitender",4
"39717","entspannungstechniken",4
"39718","japaners",4
"39719","prozentsatz",4
"39720","libanesischen",4
"39721","1-erfolg",4
"39722","gleichgesetzt",4
"39723","maizières",4
"39724","17,6",4
"39725","strukturierte",4
"39726","nuklearprogramm",4
"39727","atomindustrie",4
"39728","dynamics",4
"39729","anregt",4
"39730","börsenturbulenzen",4
"39731","bundeseigene",4
"39732","songwriter",4
"39733","kehrten",4
"39734","werders",4
"39735","brandstiftung",4
"39736","handgreiflichkeiten",4
"39737","zusammenzuhalten",4
"39738","spvg",4
"39739","baubranche",4
"39740","grohnde",4
"39741","feuerwehrmänner",4
"39742","familiennamen",4
"39743","projektleiterin",4
"39744","hama",4
"39745","nachgerüstet",4
"39746","jahrtausendwende",4
"39747","zahlenwerk",4
"39748","bezirksligisten",4
"39749","single-charts",4
"39750","700.000",4
"39751","zurückhaltenden",4
"39752","fußballlehrer",4
"39753","flachschuss",4
"39754","riester-rente",4
"39755","regierungsbündnis",4
"39756","fortschritten",4
"39757","gewerbegebietes",4
"39758","autobahnkreuz",4
"39759","vielsagend",4
"39760","glücklosen",4
"39761","geschmückten",4
"39762","kirchenmusik",4
"39763","gesicherten",4
"39764","cesc",4
"39765","unveränderten",4
"39766","utah",4
"39767","schüttelten",4
"39768","paarkreuz",4
"39769","gehältern",4
"39770","nationaltrikot",4
"39771","stürmerin",4
"39772","bonan",4
"39773","koschorreck",4
"39774","sprechchöre",4
"39775","synthetische",4
"39776","podszuweit",4
"39777","anschlüssen",4
"39778","90er-jahre",4
"39779","enormem",4
"39780","umgerüstet",4
"39781","gesamtleistung",4
"39782","abgeschlossene",4
"39783","hellenen",4
"39784","schenkten",4
"39785","bankenverband",4
"39786","rentenfonds",4
"39787","kirch-gruppe",4
"39788","ungerer",4
"39789","wildtiere",4
"39790","schwesterpartei",4
"39791","quartiere",4
"39792","ehrenpräsident",4
"39793","havarierte",4
"39794","schlagseite",4
"39795","refinanzieren",4
"39796","zweistelliger",4
"39797","hüfner",4
"39798","weltwirtschaftlichen",4
"39799","thyssen-krupp",4
"39800","sanierungsarbeiten",4
"39801","austragung",4
"39802","crédit",4
"39803","schuldenlimits",4
"39804","marktentwicklung",4
"39805","ruller",4
"39806","pimco",4
"39807","mehrjährige",4
"39808","kiefern",4
"39809","medienkonzern",4
"39810","bodner",4
"39811","odyssey",4
"39812","bastelten",4
"39813","eu-gipfelchef",4
"39814","statik",4
"39815","dlrg",4
"39816","herberner",4
"39817","zugegangen",4
"39818","finanzspritze",4
"39819","wea",4
"39820","110.000",4
"39821","insolvenzverwalter",4
"39822","ausdrucksvoll",4
"39823","grünstreifen",4
"39824","tempi",4
"39825","eads",4
"39826","steegmann",4
"39827","windgeschwindigkeiten",4
"39828","bahnhofsviertel",4
"39829","witte",4
"39830","balingen",4
"39831","sturmlauf",4
"39832","kräne",4
"39833","exzentrische",4
"39834","gezerre",4
"39835","pekings",4
"39836","spitzenzeiten",4
"39837","herstellungskosten",4
"39838","löhrmann",4
"39839","sozialleistung",4
"39840","aufgebürdet",4
"39841","suzuka",4
"39842","bescherten",4
"39843","stadtdirektor",4
"39844","imker",4
"39845","kyoto-protokolls",4
"39846","ecuador",4
"39847","dauere",4
"39848","43-jährigen",4
"39849","zweitbeste",4
"39850","drittbeste",4
"39851","ece",4
"39852","enthüllungsplattform",4
"39853","rühmt",4
"39854","ausbrüche",4
"39855","3-niederlage",4
"39856","technologies",4
"39857","schüller",4
"39858","knifflige",4
"39859","leistungsbilanz",4
"39860","krebserkrankung",4
"39861","exoplaneten",4
"39862","südwestdeutschen",4
"39863","gesprächsbereit",4
"39864","festnehmen",4
"39865","verwaltungen",4
"39866","scheitelpunkt",4
"39867","imgenbroicher",4
"39868","aggressives",4
"39869","konsultationen",4
"39870","begrenztes",4
"39871","umfasse",4
"39872","kriselnden",4
"39873","960",4
"39874","görrissen",4
"39875","walpurgis",4
"39876","zerstreuen",4
"39877","experimentell",4
"39878","hackmann",4
"39879","xaver",4
"39880","serienmäßig",4
"39881","umfahrung",4
"39882","sicherheitsexperten",4
"39883","endstand",4
"39884","csu-landesgruppe",4
"39885","fortschrittspartei",4
"39886","rückschlägen",4
"39887","yaris",4
"39888","grundpreis",4
"39889","zerstritten",4
"39890","yingluck",4
"39891","bangkoks",4
"39892","abfließen",4
"39893","galgenhumor",4
"39894","schwall-düren",4
"39895","kreisstraße",4
"39896","marienstraße",4
"39897","wirtschaftsaufschwung",4
"39898","sprengstoffanschläge",4
"39899","ausschusssitzung",4
"39900","geistlichen",4
"39901","streifzug",4
"39902","serviceleistungen",4
"39903","55.000",4
"39904","zählende",4
"39905","digitalkameras",4
"39906","monz",4
"39907","fürsprecher",4
"39908","publikumsverkehr",4
"39909","staatsbediensteten",4
"39910","15000",4
"39911","scherzte",4
"39912","zew",4
"39913","infrastrukturen",4
"39914","bankier",4
"39915","überschlug",4
"39916","waldenfels",4
"39917","fraglos",4
"39918","marc-andré",4
"39919","bundesinstitut",4
"39920","sonneneinstrahlung",4
"39921","guantánamo",4
"39922","translational",4
"39923","ikonen",4
"39924","gesundheitsministerin",4
"39925","neuregelung",4
"39926","weizsäcker",4
"39927","gefragten",4
"39928","angedachten",4
"39929","brambauer",4
"39930","vogler",4
"39931","45-jährige",4
"39932","atkinson",4
"39933","akw-betreibers",4
"39934","merrill",4
"39935","verantwortete",4
"39936","715",4
"39937","futtermittel",4
"39938","wirtschaftswissenschaftler",4
"39939","narkosemittel",4
"39940","weltgemeinschaft",4
"39941","schränkte",4
"39942","cavaliere",4
"39943","testete",4
"39944","hinken",4
"39945","gerüst",4
"39946","dächten",4
"39947","steinbach",4
"39948","ausschüttungen",4
"39949","heuser",4
"39950","gastwirt",4
"39951","bewerkstelligen",4
"39952","managements",4
"39953","sonderparteitag",4
"39954","erregers",4
"39955","uniklinikum",4
"39956","aufgewendet",4
"39957","eickholt",4
"39958","phuket",4
"39959","derartiger",4
"39960","13,6",4
"39961","anfänglichen",4
"39962","leitmotiv",4
"39963","lehrstück",4
"39964","wintern",4
"39965","anklagebehörde",4
"39966","jägern",4
"39967","überreichten",4
"39968","geschaffene",4
"39969","militäraktion",4
"39970","formel-1-weltmeister",4
"39971","kapitallücke",4
"39972","terrorgruppen",4
"39973","beklagten",4
"39974","fürstenauer",4
"39975","konsumgüter",4
"39976","aufbessern",4
"39977","kidman",4
"39978","ausstiegsbeschluss",4
"39979","böten",4
"39980","verabreichen",4
"39981","kaiserplatz",4
"39982","taz-expertin",4
"39983","grundschulkinder",4
"39984","rothenfelde",4
"39985","3-d",4
"39986","sachsen-anhalts",4
"39987","jafar",4
"39988","wachsamkeit",4
"39989","selfkant",4
"39990","wanderverein",4
"39991","positionierte",4
"39992","verärgerte",4
"39993","symbolisiert",4
"39994","ausstiegs",4
"39995","finanzplanung",4
"39996","pessimistischen",4
"39997","finanzprodukten",4
"39998","handelskonzern",4
"39999","atomausstiegs",4
"40000","weißrussischen",4
"40001","megabit",4
"40002","spitzenspieler",4
"40003","statistikbehörde",4
"40004","verringerte",4
"40005","devisenmärkten",4
"40006","gründern",4
"40007","friederike",4
"40008","mützenich",4
"40009","unterstützungszone",4
"40010","42-jährige",4
"40011","vergangenem",4
"40012","krebserkrankungen",4
"40013","parcours",4
"40014","kubikmetern",4
"40015","exzellenten",4
"40016","doha",4
"40017","freifläche",4
"40018","ratsherr",4
"40019","erfolgsabhängigen",4
"40020","klaas-jan",4
"40021","75-jährige",4
"40022","vertrauliche",4
"40023","kauch",4
"40024","kraftwerksbetreiber",4
"40025","29-jährigen",4
"40026","dreistelliger",4
"40027","steuerentlastungen",4
"40028","westminster",4
"40029","gewinnschätzungen",4
"40030","niedecken",4
"40031","kabarettistin",4
"40032","lockten",4
"40033","fernsehbilder",4
"40034","delegationen",4
"40035","friedensbewegung",4
"40036","wehrlosen",4
"40037","anfangsverdacht",4
"40038","wirtschaftsmagazin",4
"40039","tatverdächtige",4
"40040","medizintechnik",4
"40041","unternehmensgeschichte",4
"40042","türkischstämmigen",4
"40043","ebnete",4
"40044","schonhoff",4
"40045","feuerwehrhaus",4
"40046","ratsbeschluss",4
"40047","sandstrand",4
"40048","engler",4
"40049","einkaufszentrums",4
"40050","darbietung",4
"40051","beleuchtete",4
"40052","dreimonatigen",4
"40053","fällige",4
"40054","wertpapieren",4
"40055","cleveland",4
"40056","reibungslose",4
"40057","mündlichen",4
"40058","zuspiel",4
"40059","meilern",4
"40060","parteimitglied",4
"40061","wassenberger",4
"40062","wortwechsel",4
"40063","sozialstaates",4
"40064","fluglärmkommission",4
"40065","spielrein",4
"40066","schwedens",4
"40067","schwergewichte",4
"40068","schwacke-liste",4
"40069","heckflügel",4
"40070","preiswerte",4
"40071","pfandbriefe",4
"40072","schuldverschreibungen",4
"40073","gökhan",4
"40074","töre",4
"40075","100-jährigen",4
"40076","vorjahressieger",4
"40077","g20-gipfel",4
"40078","führungsfigur",4
"40079","geachtete",4
"40080","durchschnittsverdiener",4
"40081","mexikos",4
"40082","überfalls",4
"40083","mitzuwirken",4
"40084","parteifreunden",4
"40085","abzeichnende",4
"40086","spahn",4
"40087","superstars",4
"40088","gewerkschaftsdachverband",4
"40089","vertrauensvotum",4
"40090","inszenierungen",4
"40091","elektrisiert",4
"40092","gaskraftwerke",4
"40093","beratungsunternehmen",4
"40094","petsalnikos",4
"40095","mitbürgern",4
"40096","spatenstich",4
"40097","aufwendigen",4
"40098","intakt",4
"40099","neuzulassungen",4
"40100","börner",4
"40101","paradoxerweise",4
"40102","widersprüchen",4
"40103","szenische",4
"40104","pensionsfonds",4
"40105","schrader",4
"40106","lauth",4
"40107","ausgesetzte",4
"40108","nahversorgung",4
"40109","23-jähriger",4
"40110","wintersaison",4
"40111","weltraums",4
"40112","flugpläne",4
"40113","bonuszahlungen",4
"40114","steuerlichen",4
"40115","generalsekretärin",4
"40116","leblos",4
"40117","pwc",4
"40118","tragfähiges",4
"40119","275",4
"40120","beilegung",4
"40121","zugesichert",4
"40122","musikerinnen",4
"40123","merck",4
"40124","energieträgern",4
"40125","arbeitsminister",4
"40126","klingbeil",4
"40127","turniersieg",4
"40128","populärer",4
"40129","abdeckung",4
"40130","siemens-konzern",4
"40131","karnevalsgesellschaft",4
"40132","verdeckter",4
"40133","verankerte",4
"40134","strasser",4
"40135","arbeitsmarktes",4
"40136","stollberg",4
"40137","kran",4
"40138","henriette",4
"40139","nachweisbar",4
"40140","legehennen",4
"40141","einsparung",4
"40142","arbeitnehmervertreter",4
"40143","lno",4
"40144","cottbuser",4
"40145","dekontaminiert",4
"40146","procter",4
"40147","2,35",4
"40148","amr",4
"40149","bettensteuer",4
"40150","stabiles",4
"40151","begrünen",4
"40152","fachs",4
"40153","euro-politik",4
"40154","vertriebenen",4
"40155","gall",4
"40156","schmales",4
"40157","edelmetalls",4
"40158","marschierte",4
"40159","spielwitz",4
"40160","außenanlagen",4
"40161","anzügen",4
"40162","mutmaßte",4
"40163","abd",4
"40164","rollerfahrer",4
"40165","strahlenwerte",4
"40166","vzbv",4
"40167","gutzumachen",4
"40168","mussolinis",4
"40169","wheldon",4
"40170","ex-schalker",4
"40171","yilmaz",4
"40172","kühlergrill",4
"40173","dfb-auswahl",4
"40174","unabsehbare",4
"40175","maroden",4
"40176","gebrauchtwagen",4
"40177","bombenbastler",4
"40178","ramelow",4
"40179","dav",4
"40180","klassenverbleib",4
"40181","head-up-display",4
"40182","übergewichtig",4
"40183","kirchs",4
"40184","libyen-krieg",4
"40185","autostunde",4
"40186","anhaltender",4
"40187","vereinsführung",4
"40188","rhede",4
"40189","entsenden",4
"40190","2026",4
"40191","fao",4
"40192","stockholmer",4
"40193","spielklasse",4
"40194","altschulden",4
"40195","telefonierte",4
"40196","fini",4
"40197","nersinger",4
"40198","finanzhäuser",4
"40199","bewährungsstrafe",4
"40200","cruyff",4
"40201","abgehängt",4
"40202","kkr",4
"40203","niederaden",4
"40204","schleuderte",4
"40205","commerzbank-analyst",4
"40206","16,7",4
"40207","62-jährige",4
"40208","tristane",4
"40209","zweifler",4
"40210","zählenden",4
"40211","hellweg",4
"40212","akkordeon",4
"40213","vertraulichen",4
"40214","bankenrekapitalisierung",4
"40215","präventiv",4
"40216","belang",4
"40217","hurricane",4
"40218","prozentzahlen",4
"40219","sechsjährige",4
"40220","rettende",4
"40221","ampera",4
"40222","zentralregister",4
"40223","prüfer-storcks",4
"40224","tiffert",4
"40225","hartem",4
"40226","wertsteigerung",4
"40227","erklingen",4
"40228","aufwächst",4
"40229","skyliners",4
"40230","neonazi-datei",4
"40231","verfassungsschutzämtern",4
"40232","gerichtliche",4
"40233","eignung",4
"40234","alarmierten",4
"40235","zinserhöhung",4
"40236","zurechtkommen",4
"40237","tillich",4
"40238","nachwuchses",4
"40239","dämme",4
"40240","strafkammer",4
"40241","nutznießer",4
"40242","herzogstadt",4
"40243","vorstellig",4
"40244","staatsanleihe",4
"40245","weitgehenden",4
"40246","dominanten",4
"40247","krisenländern",4
"40248","spione",4
"40249","übertragene",4
"40250","buttenwiesen",4
"40251","berufspolitiker",4
"40252","benaglio",4
"40253","1924",4
"40254","pharmahersteller",4
"40255","marienschule",4
"40256","schweizerin",4
"40257","37,8",4
"40258","teixeira",4
"40259","bereitschaftspolizisten",4
"40260","verteuerten",4
"40261","instandhaltung",4
"40262","bundeswehreinsatz",4
"40263","übergangs",4
"40264","umsatzrendite",4
"40265","arcandor",4
"40266","meisterleistung",4
"40267","schlagkräftige",4
"40268","unparteiische",4
"40269","rafatis",4
"40270","tross",4
"40271","überlebensfähig",4
"40272","gerinnungshemmer",4
"40273","angesetzten",4
